date,timestamp,all_oi_usd,excluded_oi_usd,crypto_oi_usd,btc_oi_usd,eth_oi_usd,others_oi_usd,raw_btc_pct,raw_eth_pct,raw_others_pct,excluded_oi_pct,btc_pct,eth_pct,others_pct
2023-12-15,1702598400,23341289576.86,0,23341289576.86,9735445191.9,5187714892.76,8418129492.2,41.70911449,22.22548534,36.06540018,0,41.70911449,22.22548534,36.06540018
2023-12-16,1702684800,23756851955.07,0,23756851955.07,9806003566.2,5179553079.56,8771295309.32,41.27652765,21.80235449,36.92111786,0,41.27652765,21.80235449,36.92111786
2023-12-17,1702771200,23269319861.37,0,23269319861.37,9699273007.04,5166212731.92,8403834122.4,41.68266655,22.20182095,36.1155125,0,41.68266655,22.20182095,36.1155125
2023-12-18,1702857600,23552210134.68,0,23552210134.68,9863831301.99,5299603975.74,8388774856.95,41.88070353,22.50151449,35.61778198,0,41.88070353,22.50151449,35.61778198
2023-12-19,1702944000,23515088013.09,0,23515088013.09,9957121454.57,5192888631.19,8365077927.32,42.34354321,22.08322005,35.57323673,0,42.34354321,22.08322005,35.57323673
2023-12-20,1703030400,24522378337.09,0,24522378337.09,10387738564.66,5256382240.48,8878257531.95,42.36024101,21.43504259,36.2047164,0,42.36024101,21.43504259,36.2047164
2023-12-21,1703116800,25371041075.52,0,25371041075.52,10374524238.7,5467737217.22,9528779619.59,40.8912043,21.55109521,37.55770049,0,40.8912043,21.55109521,37.55770049
2023-12-22,1703203200,26076029080.26,0,26076029080.26,10220892713.24,5942672398.47,9912463968.56,39.19650757,22.7897905,38.01370193,0,39.19650757,22.7897905,38.01370193
2023-12-23,1703289600,26009377556.48,0,26009377556.48,10121154486.1,5701155905.01,10187067165.37,38.91348212,21.91961685,39.16690103,0,38.91348212,21.91961685,39.16690103
2023-12-24,1703376000,25554439197.39,0,25554439197.39,10030567327.25,5511917232.39,10011954637.75,39.25176072,21.569314,39.17892528,0,39.25176072,21.569314,39.17892528
2023-12-25,1703462400,26463950081.99,0,26463950081.99,10150515787.74,5552496930.73,10760937363.52,38.35601169,20.98136111,40.6626272,0,38.35601169,20.98136111,40.6626272
2023-12-26,1703548800,25751406369.45,0,25751406369.45,10236943380.24,5390550886.85,10123912102.35,39.75294876,20.93303492,39.31401632,0,39.75294876,20.93303492,39.31401632
2023-12-27,1703635200,26922763300.69,0,26922763300.69,10340545324.11,6154980557.98,10427237418.61,38.40818719,22.86162267,38.73019014,0,38.40818719,22.86162267,38.73019014
2023-12-28,1703721600,26203284609.32,0,26203284609.32,10183021850.4,5835776204.25,10184486554.67,38.86162366,22.27116291,38.86721343,0,38.86162366,22.27116291,38.86721343
2023-12-29,1703808000,25617416679.76,0,25617416679.76,10043487894.98,5418927312.73,10155001472.05,39.20570142,21.1532934,39.64100518,0,39.20570142,21.1532934,39.64100518
2023-12-30,1703894400,25592841100.14,0,25592841100.14,10109329682.27,5326062842.48,10157448575.39,39.5006152,20.81075259,39.68863221,0,39.5006152,20.81075259,39.68863221
2023-12-31,1703980800,25090122312.94,0,25090122312.94,9964777506.52,5258918794.62,9866426011.8,39.71593834,20.96011621,39.32394545,0,39.71593834,20.96011621,39.32394545
2024-01-01,1704067200,26389222358.77,0,26389222358.77,10509685662.43,5444226130.58,10435310565.75,39.82567398,20.63049095,39.54383507,0,39.82567398,20.63049095,39.54383507
2024-01-02,1704153600,26585996472.31,0,26585996472.31,10829062492.52,5499815064.42,10257118915.37,40.73220465,20.68688706,38.58090828,0,40.73220465,20.68688706,38.58090828
2024-01-03,1704240000,22412499167.69,0,22412499167.69,9584218862.6,4795013979.41,8033266325.68,42.76282975,21.39437438,35.84279587,0,42.76282975,21.39437438,35.84279587
2024-01-04,1704326400,23140101500.06,0,23140101500.06,9906288972.72,4874387235.46,8359425291.88,42.81004979,21.06467526,36.12527496,0,42.81004979,21.06467526,36.12527496
2024-01-05,1704412800,22435151096.65,0,22435151096.65,9567755227.1,4861985341.39,8005410528.16,42.64627051,21.67128414,35.68244535,0,42.64627051,21.67128414,35.68244535
2024-01-06,1704499200,22175742061.71,0,22175742061.71,9663781276.61,4795015160.47,7716945624.64,43.57816415,21.62279462,34.79904124,0,43.57816415,21.62279462,34.79904124
2024-01-07,1704585600,21860024760.99,0,21860024760.99,9763322972.42,4828012543.35,7268689245.22,44.66290903,22.08603419,33.25105678,0,44.66290903,22.08603419,33.25105678
2024-01-08,1704672000,23219728699.07,0,23219728699.07,10588391235.66,5006236665.76,7625100797.64,45.60083958,21.560272,32.83888841,0,45.60083958,21.560272,32.83888841
2024-01-09,1704758400,22572714553.41,0,22572714553.41,10062126715.93,5141537511.09,7369050326.39,44.57650272,22.77766592,32.64583136,0,44.57650272,22.77766592,32.64583136
2024-01-10,1704844800,23896431340.3,0,23896431340.3,9985267520.46,5917539431.17,7993624388.67,41.78560128,24.76327677,33.45112195,0,41.78560128,24.76327677,33.45112195
2024-01-11,1704931200,24851028379.15,0,24851028379.15,10335333539.18,6104881097.36,8410813742.61,41.58915833,24.56590932,33.84493235,0,41.58915833,24.56590932,33.84493235
2024-01-12,1705017600,23890662658.08,0,23890662658.08,9952099503.65,5974758681.24,7963804473.19,41.65685836,25.00876081,33.33438083,0,41.65685836,25.00876081,33.33438083
2024-01-13,1705104000,24324706675.42,0,24324706675.42,9948993799.23,6086159889.52,8289552986.67,40.90077604,25.02048625,34.07873771,0,40.90077604,25.02048625,34.07873771
2024-01-14,1705190400,23834572458.3,0,23834572458.3,9876625630.26,5927498884.08,8030447943.96,41.43823283,24.8693317,33.69243547,0,41.43823283,24.8693317,33.69243547
2024-01-15,1705276800,24043151661.2,0,24043151661.2,9711518148.5,5981453976.38,8350179536.32,40.39203464,24.87799462,34.72997074,0,40.39203464,24.87799462,34.72997074
2024-01-16,1705363200,24642050218.69,0,24642050218.69,9718713828.26,6284001521.73,8639334868.7,39.43955045,25.50113106,35.05931849,0,39.43955045,25.50113106,35.05931849
2024-01-17,1705449600,24629644278.94,0,24629644278.94,9758550623.91,6017617247.45,8853476407.58,39.62115942,24.4324164,35.94642418,0,39.62115942,24.4324164,35.94642418
2024-01-18,1705536000,24093063645.57,0,24093063645.57,9742282084.14,6054191637.55,8296589923.88,40.43604511,25.12835946,34.43559543,0,40.43604511,25.12835946,34.43559543
2024-01-19,1705622400,23790659439.77,0,23790659439.77,9542521367.3,6024982083.41,8223155989.06,40.11036933,25.32498983,34.56464084,0,40.11036933,25.32498983,34.56464084
2024-01-20,1705708800,23960617891.51,0,23960617891.51,9546749559.28,5993089889.36,8420778442.88,39.84350321,25.012251,35.14424578,0,39.84350321,25.012251,35.14424578
2024-01-21,1705795200,23820588978.59,0,23820588978.59,9547078077.54,5948770901.97,8324739999.07,40.07910168,24.9732318,34.94766652,0,40.07910168,24.9732318,34.94766652
2024-01-22,1705881600,22663261420.57,0,22663261420.57,9193369025.48,5656981088.79,7812911306.3,40.56507514,24.96101944,34.47390542,0,40.56507514,24.96101944,34.47390542
2024-01-23,1705968000,21966933516.63,0,21966933516.63,9156047053.79,5317573700.73,7493312762.11,41.68104322,24.20717346,34.11178331,0,41.68104322,24.20717346,34.11178331
2024-01-24,1706054400,22303593259.81,0,22303593259.81,9331679967.14,5298515577.98,7673397714.7,41.83935682,23.75633162,34.40431156,0,41.83935682,23.75633162,34.40431156
2024-01-25,1706140800,22357591589.48,0,22357591589.48,9416547252.55,5316275873.69,7624768463.24,42.11789635,23.77839246,34.10371118,0,42.11789635,23.77839246,34.10371118
2024-01-26,1706227200,23464656250.98,0,23464656250.98,9911536491.59,5516869757.07,8036250002.31,42.24027996,23.51140242,34.24831762,0,42.24027996,23.51140242,34.24831762
2024-01-27,1706313600,23505585204.85,0,23505585204.85,9801858274.31,5454608000.31,8249118930.22,41.70012441,23.20558264,35.09429294,0,41.70012441,23.20558264,35.09429294
2024-01-28,1706400000,22921693331.63,0,22921693331.63,9595593403.24,5242704377.05,8083395551.35,41.86249796,22.87223854,35.2652635,0,41.86249796,22.87223854,35.2652635
2024-01-29,1706486400,24090806997.47,0,24090806997.47,9963499778.03,5443812265.93,8683494953.51,41.35809888,22.59705234,36.04484879,0,41.35809888,22.59705234,36.04484879
2024-01-30,1706572800,23905205136.48,0,23905205136.48,9752809805.72,5526399731.94,8625995598.81,40.7978503,23.11797661,36.08417309,0,40.7978503,23.11797661,36.08417309
2024-01-31,1706659200,23118291263.65,0,23118291263.65,9615982846.77,5264998045.12,8237310371.76,41.59469546,22.77416607,35.63113847,0,41.59469546,22.77416607,35.63113847
2024-02-01,1706745600,23643858653.36,0,23643858653.36,9739129702.85,5374050784.98,8530678165.53,41.19094876,22.72916136,36.07988988,0,41.19094876,22.72916136,36.07988988
2024-02-02,1706832000,23844250949.1,0,23844250949.1,9733401802.75,5317828241.02,8793020905.33,40.82074888,22.30234975,36.87690137,0,40.82074888,22.30234975,36.87690137
2024-02-03,1706918400,23937818839.42,0,23937818839.42,9795373936.28,5341774913.36,8800669989.79,40.92007715,22.31521155,36.76471131,0,40.92007715,22.31521155,36.76471131
2024-02-04,1707004800,23654556127.87,0,23654556127.87,9738516455.78,5238600108.71,8677439563.38,41.16972816,22.14626257,36.68400927,0,41.16972816,22.14626257,36.68400927
2024-02-05,1707091200,24169855658.76,0,24169855658.76,10028345983.13,5317367906.53,8824141769.1,41.49112897,21.9999986,36.50887243,0,41.49112897,21.9999986,36.50887243
2024-02-06,1707177600,25081392628.05,0,25081392628.05,10192739282.44,5876975429.33,9011677916.28,40.63864967,23.43161529,35.92973504,0,40.63864967,23.43161529,35.92973504
2024-02-07,1707264000,25986739952.36,0,25986739952.36,10714486405.5,5901860351.86,9370393195,41.23059077,22.71104557,36.05836366,0,41.23059077,22.71104557,36.05836366
2024-02-08,1707350400,26482831212.58,0,26482831212.58,11247785490.86,5771289723.98,9463755997.73,42.47199025,21.79257073,35.73543902,0,42.47199025,21.79257073,35.73543902
2024-02-09,1707436800,26995404947.54,0,26995404947.54,11238400576.25,5820255777.81,9936748593.47,41.63079086,21.56017214,36.80903699,0,41.63079086,21.56017214,36.80903699
2024-02-10,1707523200,27521950932.2,0,27521950932.2,11586677047.93,5847647710.41,10087626173.86,42.09976639,21.24721363,36.65301998,0,42.09976639,21.24721363,36.65301998
2024-02-11,1707609600,27972503140.22,0,27972503140.22,11935740454.88,5879557407.51,10157205277.82,42.66954729,21.01906068,36.31139204,0,42.66954729,21.01906068,36.31139204
2024-02-12,1707696000,29687421207.46,0,29687421207.46,12729092465.15,6417408097.75,10540920644.56,42.87705684,21.61658991,35.50635325,0,42.87705684,21.61658991,35.50635325
2024-02-13,1707782400,29240280642.34,0,29240280642.34,12270897117.93,6482961403.94,10486422120.46,41.96572963,22.17133783,35.86293254,0,41.96572963,22.17133783,35.86293254
2024-02-14,1707868800,30836735045.55,0,30836735045.55,12983911963.8,6700500500.02,11152322581.73,42.10533944,21.72895571,36.16570485,0,42.10533944,21.72895571,36.16570485
2024-02-15,1707955200,30854241924.13,0,30854241924.13,12715718649.83,6915128017.11,11223395257.19,41.21222191,22.41224411,36.37553399,0,41.21222191,22.41224411,36.37553399
2024-02-16,1708041600,30605103655.67,0,30605103655.67,12744815093.86,6725278838.79,11135009723.02,41.64277709,21.9743704,36.38285251,0,41.64277709,21.9743704,36.38285251
2024-02-17,1708128000,30591377807.77,0,30591377807.77,12794083308.78,6694574508.25,11102719990.74,41.82251414,21.88386071,36.29362515,0,41.82251414,21.88386071,36.29362515
2024-02-18,1708214400,31139440439.05,0,31139440439.05,12659647413.73,6983945275.37,11495847749.95,40.65470424,22.42797294,36.91732282,0,40.65470424,22.42797294,36.91732282
2024-02-19,1708300800,32050393241.61,0,32050393241.61,12830404797.02,7190138748.34,12029849696.25,40.03197309,22.433855,37.53417191,0,40.03197309,22.433855,37.53417191
2024-02-20,1708387200,31499999887.15,0,31499999887.15,12577784091.12,7453152888.39,11469062907.63,39.92947345,23.66080291,36.40972365,0,39.92947345,23.66080291,36.40972365
2024-02-21,1708473600,31092496786.67,0,31092496786.67,12565961557.9,7445601218.2,11080934010.56,40.41477159,23.94661731,35.6386111,0,40.41477159,23.94661731,35.6386111
2024-02-22,1708560000,30852790783.47,0,30852790783.47,12264099743.04,7304900104.9,11283790935.53,39.75037406,23.67662671,36.57299923,0,39.75037406,23.67662671,36.57299923
2024-02-23,1708646400,30609914981.11,0,30609914981.11,12446134360.16,6870586324.62,11293194296.33,40.66046694,22.44562368,36.89390939,0,40.66046694,22.44562368,36.89390939
2024-02-24,1708732800,31735439183.18,0,31735439183.18,12590865166.48,7223539086.47,11921034930.23,39.67446328,22.76174294,37.56379378,0,39.67446328,22.76174294,37.56379378
2024-02-25,1708819200,32512655293.7,0,32512655293.7,12424319511.57,7959735179.33,12128600602.8,38.21379521,24.48195974,37.30424505,0,38.21379521,24.48195974,37.30424505
2024-02-26,1708905600,33636619606.61,0,33636619606.61,13217325134.08,7822155092.46,12597139380.07,39.29445137,23.25487871,37.45066992,0,39.29445137,23.25487871,37.45066992
2024-02-27,1708992000,33673906707.15,0,33673906707.15,13227741818.92,7565219628.84,12880945259.39,39.28187464,22.46611804,38.25200732,0,39.28187464,22.46611804,38.25200732
2024-02-28,1709078400,34084150109.23,0,34084150109.23,13766552484.23,7409912953.53,12907684671.47,40.38989513,21.74005492,37.87004995,0,40.38989513,21.74005492,37.87004995
2024-02-29,1709164800,34368080916.42,0,34368080916.42,13516395553.44,7579536003.05,13272149359.93,39.32833953,22.05399836,38.6176621,0,39.32833953,22.05399836,38.6176621
2024-03-01,1709251200,36116734384.41,0,36116734384.41,13918723235.04,7610392418.96,14587618730.41,38.53815543,21.07165155,40.39019302,0,38.53815543,21.07165155,40.39019302
2024-03-02,1709337600,36969059316.63,0,36969059316.63,13836432760.64,7575159252.68,15557467303.31,37.42706203,20.49053828,42.08239969,0,37.42706203,20.49053828,42.08239969
2024-03-03,1709424000,37566817927.69,0,37566817927.69,14386201506.14,7752803869.27,15427812552.29,38.2949696,20.63737175,41.06765865,0,38.2949696,20.63737175,41.06765865
2024-03-04,1709510400,39910142755.8,0,39910142755.8,16205045732.07,7771890896.32,15933206127.42,40.60382803,19.47347306,39.92269891,0,40.60382803,19.47347306,39.92269891
2024-03-05,1709596800,35691162735.87,0,35691162735.87,14660241707.67,7618180416.51,13412740611.69,41.07527069,21.34472467,37.58000464,0,41.07527069,21.34472467,37.58000464
2024-03-06,1709683200,37315110517.25,0,37315110517.25,14882620136.64,8147960096.94,14284530283.68,39.88362872,21.83555129,38.28081998,0,39.88362872,21.83555129,38.28081998
2024-03-07,1709769600,38429926999.57,0,38429926999.57,15046251538.68,8232059573.34,15151615887.55,39.15243331,21.42096074,39.42660596,0,39.15243331,21.42096074,39.42660596
2024-03-08,1709856000,39198370573.95,0,39198370573.95,15220340124.9,8462247328.74,15515783120.3,38.82901228,21.58826299,39.58272472,0,38.82901228,21.58826299,39.58272472
2024-03-09,1709942400,40390433924.81,0,40390433924.81,15279746866.36,8616463403.29,16494223655.16,37.83011318,21.33293101,40.83695581,0,37.83011318,21.33293101,40.83695581
2024-03-10,1710028800,40759869155.19,0,40759869155.19,16128688704.01,8498335073.63,16132845377.55,39.5700208,20.84976044,39.58021876,0,39.5700208,20.84976044,39.58021876
2024-03-11,1710115200,43222391300.01,0,43222391300.01,17403130421.91,8846635743.51,16972625134.6,40.26415452,20.46771471,39.26813076,0,40.26415452,20.46771471,39.26813076
2024-03-12,1710201600,42957415748.31,0,42957415748.31,17278287363.62,8850529879.18,16828598505.5,40.22189664,20.60303146,39.1750719,0,40.22189664,20.60303146,39.1750719
2024-03-13,1710288000,44103796393.2,0,44103796393.2,17414575825.45,9032451837.57,17656768730.19,39.48543493,20.47998716,40.03457791,0,39.48543493,20.47998716,40.03457791
2024-03-14,1710374400,45092127138.35,0,45092127138.35,17960908689.85,9157353801.58,17973864646.92,39.83158442,20.30809896,39.86031662,0,39.83158442,20.30809896,39.86031662
2024-03-15,1710460800,41222611656.12,0,41222611656.12,16151659378.81,8673424976.87,16397527300.44,39.18155287,21.04045481,39.77799232,0,39.18155287,21.04045481,39.77799232
2024-03-16,1710547200,39074669588.77,0,39074669588.77,15370166832.09,8531523514.99,15172979241.69,39.33537249,21.83389803,38.83072948,0,39.33537249,21.83389803,38.83072948
2024-03-17,1710633600,40627523879.8,0,40627523879.8,16038715329.48,8664674108.94,15924134441.38,39.47746207,21.3271036,39.19543433,0,39.47746207,21.3271036,39.19543433
2024-03-18,1710720000,39612978714.74,0,39612978714.74,15910195903.74,8618080075.13,15084702735.87,40.16409879,21.75569814,38.08020307,0,40.16409879,21.75569814,38.08020307
2024-03-19,1710806400,35856082533.24,0,35856082533.24,14590615769.72,7801619970.12,13463846793.4,40.69216361,21.7581493,37.54968709,0,40.69216361,21.7581493,37.54968709
2024-03-20,1710892800,38650097745.33,0,38650097745.33,15640477406.23,8300501911.72,14709118427.38,40.46685085,21.4760179,38.05713125,0,40.46685085,21.4760179,38.05713125
2024-03-21,1710979200,37722800028.54,0,37722800028.54,14956192043.01,8258595823.03,14508012162.5,39.64761903,21.89284946,38.45953151,0,39.64761903,21.89284946,38.45953151
2024-03-22,1711065600,36894221200.78,0,36894221200.78,14618389899.61,8001817550.36,14274013750.81,39.62243794,21.68853899,38.68902307,0,39.62243794,21.68853899,38.68902307
2024-03-23,1711152000,37159930548.43,0,37159930548.43,14738614772.26,7974330781.83,14446984994.34,39.66265425,21.45948785,38.8778579,0,39.66265425,21.45948785,38.8778579
2024-03-24,1711238400,39173983428.41,0,39173983428.41,15574637221.54,8246093347.69,15353252859.18,39.75760405,21.049923,39.19247295,0,39.75760405,21.049923,39.19247295
2024-03-25,1711324800,41385560316.76,0,41385560316.76,16539304187.49,8682265745.49,16163990383.79,39.96394893,20.97897353,39.05707754,0,39.96394893,20.97897353,39.05707754
2024-03-26,1711411200,42183226079.78,0,42183226079.78,16696768034.86,8727291899.22,16759166145.7,39.58153415,20.68901009,39.72945577,0,39.58153415,20.68901009,39.72945577
2024-03-27,1711497600,42409867062.45,0,42409867062.45,16994479766.28,8625158406.25,16790228889.92,40.0719949,20.33762189,39.59038321,0,40.0719949,20.33762189,39.59038321
2024-03-28,1711584000,43861514710.12,0,43861514710.12,17302091073.52,8798667070.34,17760756566.26,39.44708975,20.06010766,40.49280259,0,39.44708975,20.06010766,40.49280259
2024-03-29,1711670400,43552010935.03,0,43552010935.03,16723950039.16,8822609564.38,18005451331.49,38.39994912,20.25763995,41.34241094,0,38.39994912,20.25763995,41.34241094
2024-03-30,1711756800,43538148575.5,0,43538148575.5,16733011483.37,8912694216.81,17892442875.32,38.43298815,20.47099959,41.09601226,0,38.43298815,20.47099959,41.09601226
2024-03-31,1711843200,45617559744.23,0,45617559744.23,17373224763.29,9331517611.15,18912817369.78,38.08451145,20.45597718,41.45951137,0,38.08451145,20.45597718,41.45951137
2024-04-01,1711929600,43462986473.45,0,43462986473.45,17112991083.21,8951545969.26,17398449420.98,39.37371191,20.59579126,40.03049683,0,39.37371191,20.59579126,40.03049683
2024-04-02,1712016000,39911512592.72,0,39911512592.72,15751306816.71,8327782232.95,15832423543.06,39.4655722,20.86561418,39.66881362,0,39.4655722,20.86561418,39.66881362
2024-04-03,1712102400,39800447780.93,0,39800447780.93,15930527120.43,8330508182.54,15539412477.96,40.02599973,20.9306896,39.04331068,0,40.02599973,20.9306896,39.04331068
2024-04-04,1712188800,40152655830.68,0,40152655830.68,16132621663.67,8315661257.31,15704372909.7,40.17821818,20.71011515,39.11166668,0,40.17821818,20.71011515,39.11166668
2024-04-05,1712275200,39329131203.25,0,39329131203.25,15514748304.9,8437711624.89,15376671273.45,39.44848978,21.45410124,39.09740898,0,39.44848978,21.45410124,39.09740898
2024-04-06,1712361600,40228403972.99,0,40228403972.99,15924903743.49,8416223263.71,15887276965.8,39.58621812,20.92109662,39.49268526,0,39.58621812,20.92109662,39.49268526
2024-04-07,1712448000,41427839021.75,0,41427839021.75,16408268566.32,8674612913.49,16344957541.94,39.60686571,20.939091,39.45404329,0,39.60686571,20.939091,39.45404329
2024-04-08,1712534400,44295660796.17,0,44295660796.17,17447401218.79,9535950146.62,17312309430.76,39.38851099,21.5279555,39.08353351,0,39.38851099,21.5279555,39.08353351
2024-04-09,1712620800,41862539536.14,0,41862539536.14,16797474023.27,8911245459.12,16153820053.75,40.12531062,21.28692038,38.587769,0,40.12531062,21.28692038,38.587769
2024-04-10,1712707200,42027323699.05,0,42027323699.05,16766139008.58,8861818047.52,16399366642.96,39.89342535,21.08584908,39.02072557,0,39.89342535,21.08584908,39.02072557
2024-04-11,1712793600,41585847302.99,0,41585847302.99,16733327048.14,8707753328.87,16144766925.98,40.23803321,20.93922306,38.82274373,0,40.23803321,20.93922306,38.82274373
2024-04-12,1712880000,36532022936.72,0,36532022936.72,16316143954.93,7954193054.02,12261685927.77,44.66257996,21.77320722,33.56421283,0,44.66257996,21.77320722,33.56421283
2024-04-13,1712966400,30353690855.48,0,30353690855.48,13934820223.91,6953859515.03,9465011116.54,45.90815756,22.90943644,31.18240599,0,45.90815756,22.90943644,31.18240599
2024-04-14,1713052800,31342001985.64,0,31342001985.64,14319969647.06,7161646126.69,9860386211.89,45.6893904,22.84999577,31.46061383,0,45.6893904,22.84999577,31.46061383
2024-04-15,1713139200,30097279634.53,0,30097279634.53,13840698602.17,6979741366.7,9276839665.65,45.98654354,23.19060543,30.82285103,0,45.98654354,23.19060543,30.82285103
2024-04-16,1713225600,29824795277.42,0,29824795277.42,13743368803.82,6908731615.04,9172694858.57,46.08034582,23.16438906,30.75526512,0,46.08034582,23.16438906,30.75526512
2024-04-17,1713312000,29337533232.42,0,29337533232.42,13621784321.95,6826364373.42,8889384537.06,46.43125315,23.2683652,30.30038165,0,46.43125315,23.2683652,30.30038165
2024-04-18,1713398400,29928135154.38,0,29928135154.38,13881838329.19,6838596482.69,9207700342.5,46.38390684,22.85005881,30.76603435,0,46.38390684,22.85005881,30.76603435
2024-04-19,1713484800,29996390908.5,0,29996390908.5,13746462937.82,6872856017.21,9377071953.47,45.82705626,22.91227647,31.26066727,0,45.82705626,22.91227647,31.26066727
2024-04-20,1713571200,31367322664.98,0,31367322664.98,14156767064.14,7003877125.86,10206678474.98,45.13221359,22.32857806,32.53920835,0,45.13221359,22.32857806,32.53920835
2024-04-21,1713657600,31175709964.55,0,31175709964.55,14114252800.36,6963890208.99,10097566955.2,45.27323617,22.33755131,32.38921252,0,45.27323617,22.33755131,32.38921252
2024-04-22,1713744000,32455828015.34,0,32455828015.34,14738100986.69,7082810233.71,10634916794.94,45.40972111,21.82292262,32.76735627,0,45.40972111,21.82292262,32.76735627
2024-04-23,1713830400,32399071211.91,0,32399071211.91,14585504800.64,7113176480.71,10700389930.56,45.01828063,21.95487776,33.0268416,0,45.01828063,21.95487776,33.0268416
2024-04-24,1713916800,31968877359.73,0,31968877359.73,14622858912.05,7113570551.71,10232447895.97,45.74092092,22.25154944,32.00752964,0,45.74092092,22.25154944,32.00752964
2024-04-25,1714003200,31725301235.76,0,31725301235.76,14317615641.75,7098899904.83,10308785689.19,45.12995963,22.37614657,32.49389379,0,45.12995963,22.37614657,32.49389379
2024-04-26,1714089600,31343853566.93,0,31343853566.93,14230354075.38,7063152671.05,10050346820.5,45.40078024,22.53441063,32.06480913,0,45.40078024,22.53441063,32.06480913
2024-04-27,1714176000,31913838325.32,0,31913838325.32,14384592824.98,7519470590.76,10009774909.58,45.07321457,23.56178694,31.36499849,0,45.07321457,23.56178694,31.36499849
2024-04-28,1714262400,31579059263.42,0,31579059263.42,14052048130.3,7611134257.64,9915876875.48,44.49799474,24.10183975,31.40016551,0,44.49799474,24.10183975,31.40016551
2024-04-29,1714348800,31784260746.92,0,31784260746.92,14302925023.25,7519671474.6,9961664249.07,45.00002419,23.65847529,31.34150053,0,45.00002419,23.65847529,31.34150053
2024-04-30,1714435200,31005463538.14,0,31005463538.14,14374813774.74,7223029458.94,9407620304.47,46.362196,23.29598927,30.34181473,0,46.362196,23.29598927,30.34181473
2024-05-01,1714521600,29695863569.61,0,29695863569.61,13521074790.25,6838506654.85,9336282124.51,45.53184574,23.0284822,31.43967207,0,45.53184574,23.0284822,31.43967207
2024-05-02,1714608000,30006562592.69,0,30006562592.69,13432033061.68,6914429246.14,9660100284.87,44.76365135,23.04305675,32.1932919,0,44.76365135,23.04305675,32.1932919
2024-05-03,1714694400,31639571600.24,0,31639571600.24,14398602397.66,7087027968.53,10153941234.04,45.50820909,22.39925388,32.09253704,0,45.50820909,22.39925388,32.09253704
2024-05-04,1714780800,32159569183.39,0,32159569183.39,14620751046.11,7115922362.95,10422895774.34,45.46314337,22.12692068,32.40993595,0,45.46314337,22.12692068,32.40993595
2024-05-05,1714867200,32400307307.66,0,32400307307.66,14616175545.61,7190070176.98,10594061585.07,45.11122505,22.19136414,32.69741081,0,45.11122505,22.19136414,32.69741081
2024-05-06,1714953600,32019475457.25,0,32019475457.25,14333049419.87,7088485992.93,10597940044.45,44.76353599,22.13804534,33.09841868,0,44.76353599,22.13804534,33.09841868
2024-05-07,1715040000,31582445545.05,0,31582445545.05,14221960017.56,6974804309.62,10385681217.88,45.03121836,22.0844339,32.88434774,0,45.03121836,22.0844339,32.88434774
2024-05-08,1715126400,31258269911.7,0,31258269911.7,13941332650.1,7064529750.31,10252407511.29,44.60046154,22.60051426,32.7990242,0,44.60046154,22.60051426,32.7990242
2024-05-09,1715212800,32145427278.09,0,32145427278.09,14148057784.05,7191625007.12,10805744486.92,44.01266053,22.37215559,33.61518387,0,44.01266053,22.37215559,33.61518387
2024-05-10,1715299200,31887160109.71,0,31887160109.71,14229710336.42,7185613470.33,10471836302.96,44.62520427,22.53450431,32.84029141,0,44.62520427,22.53450431,32.84029141
2024-05-11,1715385600,31709742568.31,0,31709742568.31,14135796169.14,7074620947.11,10499325452.06,44.57871627,22.31055939,33.11072434,0,44.57871627,22.31055939,33.11072434
2024-05-12,1715472000,31745829301.33,0,31745829301.33,14122441153.51,7085296678.6,10538091469.22,44.48597332,22.31882686,33.19519981,0,44.48597332,22.31882686,33.19519981
2024-05-13,1715558400,32368656278.69,0,32368656278.69,14511909992.15,7209526845.7,10647219440.84,44.83321726,22.27317311,32.89360964,0,44.83321726,22.27317311,32.89360964
2024-05-14,1715644800,31470217584.91,0,31470217584.91,13911800122.79,7208101052.88,10350316409.23,44.20624066,22.9045161,32.88924324,0,44.20624066,22.9045161,32.88924324
2024-05-15,1715731200,34367461877.2,0,34367461877.2,15542384720.55,7551571536,11273505620.65,45.22412733,21.97302659,32.80284608,0,45.22412733,21.97302659,32.80284608
2024-05-16,1715817600,33798082427.34,0,33798082427.34,14995521924.54,7451059270.92,11351501231.88,44.36796661,22.04580478,33.58622862,0,44.36796661,22.04580478,33.58622862
2024-05-17,1715904000,35544657512.6,0,35544657512.6,15438737766.05,8165617449.79,11940302296.76,43.43476305,22.97284042,33.59239653,0,43.43476305,22.97284042,33.59239653
2024-05-18,1715990400,35868171740.14,0,35868171740.14,15495271113.36,8282410893.42,12090489733.36,43.20061593,23.0912547,33.70812937,0,43.20061593,23.0912547,33.70812937
2024-05-19,1716076800,35000504085.2,0,35000504085.2,15318945478.9,8010982209.55,11670576396.75,43.76778529,22.88819095,33.34402376,0,43.76778529,22.88819095,33.34402376
2024-05-20,1716163200,39369010849.58,0,39369010849.58,15982080675.46,10314878190.61,13072051983.51,40.59558605,26.20050128,33.20391268,0,40.59558605,26.20050128,33.20391268
2024-05-21,1716249600,40529246970.95,0,40529246970.95,16186675820.72,10938279308.3,13404291841.93,39.93825948,26.9886073,33.07313322,0,39.93825948,26.9886073,33.07313322
